sdate,isalive,islock,vendor,gci,cellname,isp,nettype,gnodebid,cellid,tac,share,shareBandwidth,Bandwidth,nref,pci,arfcnDL,band
2022-08-10 23:24:48,1,0,爱立信,2304101+1026,BDZZ_BeiZePan_DX2100MERR-share_3,联通,SA,2304101,1026,2303748,1,20,20,428910,467,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2297870+260,BDDZ_ChangAn_YD3500MERR-share_2,联通,SA,2297870,260,2297861,1,100,100,633984,223,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2297870+261,BDDZ_ChangAn_YD3500MERR-share_3,联通,SA,2297870,261,2297861,1,100,100,633984,224,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2297870+259,BDDZ_ChangAn_YD3500MERR-share_1,联通,SA,2297870,259,2297861,1,100,100,633984,222,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301802+1025,BDGB_JuHuaTai_YD2100MERR-share_2,联通,SA,2301802,1025,2301697,1,20,20,428910,244,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301802+1026,BDGB_JuHuaTai_YD2100MERR-share_3,联通,SA,2301802,1026,2301697,1,20,20,428910,245,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301802+1024,BDGB_JuHuaTai_YD2100MERR-share_1,联通,SA,2301802,1024,2301697,1,20,20,428910,243,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304197+1152,BDZZ_ShengShiJiaYuan-SF-2100MERR-share_1,联通,SA,2304197,1152,2303748,1,20,20,428910,862,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304197+1154,BDZZ_ShengShiJiaYuan-SF-2100MERR-share_3,联通,SA,2304197,1154,2303748,1,20,20,428910,861,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304197+1153,BDZZ_ShengShiJiaYuan-SF-2100MERR-share_2,联通,SA,2304197,1153,2303748,1,20,20,428910,863,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2344623+1025,CZ_CX_CEZZhouzhangshaocun2100MTTERR-2-share,联通,SA,2344623,1025,2344193,1,20,20,428910,394,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2344623+1024,CZ_CX_CEZZhouzhangshaocun2100MTTERR-1-share,联通,SA,2344623,1024,2344193,1,20,20,428910,393,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350105+257,CZ_QX_CQxiaoyangrenxiTTERR-2-share,联通,SA,2350105,257,2350080,1,100,100,633984,472,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350105+258,CZ_QX_CQxiaoyangrenxiTTERR-3-share,联通,SA,2350105,258,2350080,1,100,100,633984,473,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350105+256,CZ_QX_CQxiaoyangrenxiTTERR-1-share,联通,SA,2350105,256,2350080,1,100,100,633984,471,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301814+1026,BDGB_ShiJiaZhen2100MERR-share_3,联通,SA,2301814,1026,2301696,1,20,20,428910,347,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301814+1024,BDGB_ShiJiaZhen2100MERR-share_1,联通,SA,2301814,1024,2301696,1,20,20,428910,345,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301814+1025,BDGB_ShiJiaZhen2100MERR-share_2,联通,SA,2301814,1025,2301696,1,20,20,428910,346,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301925+1025,BDGB_PingXinZhuang_YD2100MERR-share_2,联通,SA,2301925,1025,2301698,1,20,20,428910,76,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301925+1026,BDGB_PingXinZhuang_YD2100MERR-share_3,联通,SA,2301925,1026,2301698,1,20,20,428910,77,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301925+1024,BDGB_PingXinZhuang_YD2100MERR-share_1,联通,SA,2301925,1024,2301698,1,20,20,428910,75,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2349076+256,CZ_XN_shangcunxijiazhuangdongbanqianTTERR-1-share,联通,SA,2349076,256,2349057,1,100,100,633984,384,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2349076+258,CZ_XN_shangcunrongsendianqigongsilouDLTERR-3-share,联通,SA,2349076,258,2349057,1,100,100,633984,386,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301710+260,BDGB_NongMaoShiChang3500MERR-share_2,联通,SA,2301710,260,2301696,1,100,100,633984,211,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301710+261,BDGB_NongMaoShiChang3500MERR-share_3,联通,SA,2301710,261,2301696,1,100,100,633984,212,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301710+259,BDGB_NongMaoShiChang3500MERR-share_1,联通,SA,2301710,259,2301696,1,100,100,633984,210,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301710+258,BDGB_HuaDuBinGuan3500MERR-share_3,联通,SA,2301710,258,2301696,1,100,100,633984,269,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301710+257,BDGB_HuaDuBinGuan3500MERR-share_2,联通,SA,2301710,257,2301696,1,100,100,633984,268,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301710+256,BDGB_HuaDuBinGuan3500MERR-share_1,联通,SA,2301710,256,2301696,1,100,100,633984,267,636664,n78
2022-08-10 23:24:48,1,1,爱立信,2344530+1027,CZ_CX_DSZyouzhengju2100MLTERR-4-share,联通,SA,2344530,1027,2344193,0,0,20,423370,214,424000,n1
2022-08-10 23:24:48,1,1,爱立信,2344530+1026,CZ_CX_DSZyouzhengju2100MLTERR-3-share,联通,SA,2344530,1026,2344193,0,0,20,423370,275,424000,n1
2022-08-10 23:24:48,1,1,爱立信,2344530+1025,CZ_CX_DSZyouzhengju2100MLTERR-2-share,联通,SA,2344530,1025,2344193,0,0,20,423370,274,424000,n1
2022-08-10 23:24:48,1,1,爱立信,2344530+1024,CZ_CX_DSZyouzhengju2100MLTERR-1-share,联通,SA,2344530,1024,2344193,0,0,20,423370,273,424000,n1
2022-08-10 23:24:48,1,0,爱立信,2344662+1026,CZ_CX_CEZZjingchengcunnan2100MTTERR-3-share,联通,SA,2344662,1026,2344193,1,20,20,428910,41,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2344662+1025,CZ_CX_CEZZjingchengcunnan2100MTTERR-2-share,联通,SA,2344662,1025,2344193,1,20,20,428910,40,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2344662+1024,CZ_CX_CEZZjingchengcunnan2100MTTERR-1-share,联通,SA,2344662,1024,2344193,1,20,20,428910,39,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350576+1024,CZ_QX_CSXtangjiazhuangcunxi2100MTTERR-1-share,联通,SA,2350576,1024,2350082,1,20,20,428910,273,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350576+1025,CZ_QX_CSXtangjiazhuangcunxi2100MTTERR-2-share,联通,SA,2350576,1025,2350082,1,20,20,428910,274,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301845+1026,BDGB_JinZhongCun2100MERR-share_3,联通,SA,2301845,1026,2301698,1,20,20,428910,590,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301845+1024,BDGB_JinZhongCun2100MERR-share_1,联通,SA,2301845,1024,2301698,1,20,20,428910,588,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301845+1025,BDGB_JinZhongCun2100MERR-share_2,联通,SA,2301845,1025,2301698,1,20,20,428910,589,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2300937+256,BDDX_HengYuanYuJing3500MERR-share_1,联通,SA,2300937,256,2300929,1,100,100,633984,282,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2300937+258,BDDX_HengYuanYuJing3500MERR-share_3,联通,SA,2300937,258,2300929,1,100,100,633984,284,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2300937+257,BDDX_HengYuanYuJing3500MERR-share_2,联通,SA,2300937,257,2300929,1,100,100,633984,283,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301558+1152,BDBG_BinZhiGuoJiJiuDian-SF-2100MERR-share_1,联通,SA,2301558,1152,2301440,1,20,20,428910,914,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301558+1153,BDBG_BinZhiGuoJiJiuDian-SF-2100MERR-share_2,联通,SA,2301558,1153,2301440,1,20,20,428910,912,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303995+1026,BDZZ_LiuHeYing2100MERR-share_3,联通,SA,2303995,1026,2303744,1,20,20,428910,83,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303995+1024,BDZZ_LiuHeYing2100MERR-share_1,联通,SA,2303995,1024,2303744,1,20,20,428910,81,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303995+1025,BDZZ_LiuHeYing2100MERR-share_2,联通,SA,2303995,1025,2303744,1,20,20,428910,82,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301959+1024,BDGB_XinChengZhenXi2100MERR-share_1,联通,SA,2301959,1024,2301697,1,20,20,428910,519,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301959+1026,BDGB_XinChengZhenXi2100MERR-share_3,联通,SA,2301959,1026,2301697,1,20,20,428910,521,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301959+1025,BDGB_XinChengZhenXi2100MERR-share_2,联通,SA,2301959,1025,2301697,1,20,20,428910,520,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304093+1024,BDZZ_ZhuZhuang2100MERR-share_1,联通,SA,2304093,1024,2303749,1,20,20,428910,492,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304093+1025,BDZZ_ZhuZhuang2100MERR-share_2,联通,SA,2304093,1025,2303749,1,20,20,428910,493,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304093+1026,BDZZ_ZhuZhuang2100MERR-share_3,联通,SA,2304093,1026,2303749,1,20,20,428910,494,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303768+261,BDZZ_ZhongHuanJiXieChang3500MERR-share_3,联通,SA,2303768,261,2303748,1,100,100,633984,452,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303768+260,BDZZ_ZhongHuanJiXieChang3500MERR-share_2,联通,SA,2303768,260,2303748,1,100,100,633984,451,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303768+259,BDZZ_ZhongHuanJiXieChang3500MERR-share_1,联通,SA,2303768,259,2303748,1,100,100,633984,450,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303768+258,BDZZ_TongLiKaiFaQu3500MERR-share_3,联通,SA,2303768,258,2303748,1,100,100,633984,293,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303768+257,BDZZ_TongLiKaiFaQu3500MERR-share_2,联通,SA,2303768,257,2303748,1,100,100,633984,292,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303768+256,BDZZ_TongLiKaiFaQu3500MERR-share_1,联通,SA,2303768,256,2303748,1,100,100,633984,291,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2344697+1026,CZ_CX_HDPXzhaomatoucun2100MTTERR-3-share,联通,SA,2344697,1026,2344194,1,20,20,428910,128,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2344697+1025,CZ_CX_HDPXzhaomatoucun2100MTTERR-2-share,联通,SA,2344697,1025,2344194,1,20,20,428910,127,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2344697+1024,CZ_CX_HDPXzhaomatoucun2100MTTERR-1-share,联通,SA,2344697,1024,2344194,1,20,20,428910,126,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350249+1024,CZ_QX_CSXbeiguantingcun2100MLTERR-1-share,联通,SA,2350249,1024,2350082,1,20,20,428910,12,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350249+1025,CZ_QX_CSXbeiguantingcun2100MLTERR-2-share,联通,SA,2350249,1025,2350082,1,20,20,428910,13,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350249+1026,CZ_QX_CSXbeiguantingcun2100MLTERR-3-share,联通,SA,2350249,1026,2350082,1,20,20,428910,14,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303791+261,BDZZ_ShunTongQiXiu3500MERR-share_3,联通,SA,2303791,261,2303744,1,100,100,633984,578,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303791+259,BDZZ_ShunTongQiXiu3500MERR-share_1,联通,SA,2303791,259,2303744,1,100,100,633984,576,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303791+256,BDZZ_XinTiYuChang3500MERR-share_1,联通,SA,2303791,256,2303744,1,100,100,633984,252,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303791+260,BDZZ_ShunTongQiXiu3500MERR-share_2,联通,SA,2303791,260,2303744,1,100,100,633984,577,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303791+257,BDZZ_XinTiYuChang3500MERR-share_2,联通,SA,2303791,257,2303744,1,100,100,633984,253,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303791+258,BDZZ_XinTiYuChang3500MERR-share_3,联通,SA,2303791,258,2303744,1,100,100,633984,254,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301782+1026,BDGB_LiYi2100MERR-share_3,联通,SA,2301782,1026,2301697,1,20,20,428910,179,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301782+1024,BDGB_LiYi2100MERR-share_1,联通,SA,2301782,1024,2301697,1,20,20,428910,177,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301782+1025,BDGB_LiYi2100MERR-share_2,联通,SA,2301782,1025,2301697,1,20,20,428910,178,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304050+1025,BDZZ_XiLiChi2100MERR-share_2,联通,SA,2304050,1025,2303747,1,20,20,428910,451,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304050+1026,BDZZ_XiLiChi2100MERR-share_3,联通,SA,2304050,1026,2303747,1,20,20,428910,452,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304050+1024,BDZZ_XiLiChi2100MERR-share_1,联通,SA,2304050,1024,2303747,1,20,20,428910,450,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2300950+258,BDDX_XinZhuangBei_BanQian3500MERR-share_3,联通,SA,2300950,258,2300929,1,100,100,633984,38,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2300950+257,BDDX_XinZhuangBei_BanQian3500MERR-share_2,联通,SA,2300950,257,2300929,1,100,100,633984,37,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2300950+256,BDDX_XinZhuangBei_BanQian3500MERR-share_1,联通,SA,2300950,256,2300929,1,100,100,633984,36,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350417+1025,CZ_QX_MCZyangguandiancun2100MTTERR-2-share,联通,SA,2350417,1025,2350081,1,20,20,428910,595,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350417+1024,CZ_QX_MCZyangguandiancun2100MTTERR-1-share,联通,SA,2350417,1024,2350081,1,20,20,428910,594,427980,n1
2022-08-10 23:24:48,1,1,爱立信,2350417+1026,CZ_QX_MCZyangguandiancun2100MTTERR-3-share,联通,SA,2350417,1026,2350081,0,0,20,428910,596,427980,n1
2022-08-10 23:24:48,1,1,爱立信,2344615+1025,CZ_CX_ZFTXwujiawacundong2100MTTERR-2-share,联通,SA,2344615,1025,2344194,0,0,20,428910,34,427980,n1
2022-08-10 23:24:48,1,1,爱立信,2344615+1024,CZ_CX_ZFTXwujiawacundong2100MTTERR-1-share,联通,SA,2344615,1024,2344194,0,0,20,428910,33,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301780+1025,BDGB_JiaLu_DX2100MERR-share_2,联通,SA,2301780,1025,2301697,1,20,20,428910,358,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301780+1024,BDGB_JiaLu_DX2100MERR-share_1,联通,SA,2301780,1024,2301697,1,20,20,428910,357,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301780+1026,BDGB_JiaLu_DX2100MERR-share_3,联通,SA,2301780,1026,2301697,1,20,20,428910,359,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304112+258,BDZZ_DaShaKan_YD3500MERR-share_3,联通,SA,2304112,258,2303744,1,100,100,633984,416,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2304112+260,BDZZ_XuLiYingXinJian33500MERR-share_2,联通,SA,2304112,260,2303745,1,100,100,633984,112,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2304112+256,BDZZ_DaShaKan_YD3500MERR-share_1,联通,SA,2304112,256,2303744,1,100,100,633984,414,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2304112+261,BDZZ_XuLiYingXinJian33500MERR-share_3,联通,SA,2304112,261,2303745,1,100,100,633984,113,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2304112+259,BDZZ_XuLiYingXinJian33500MERR-share_1,联通,SA,2304112,259,2303745,1,100,100,633984,111,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2304112+257,BDZZ_DaShaKan_YD3500MERR-share_2,联通,SA,2304112,257,2303744,1,100,100,633984,415,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303954+1026,BDZZ_DongYiHeZhuang2100MERR-share_3,联通,SA,2303954,1026,2303749,1,20,20,428910,44,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303954+1025,BDZZ_DongYiHeZhuang2100MERR-share_2,联通,SA,2303954,1025,2303749,1,20,20,428910,43,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303954+1024,BDZZ_DongYiHeZhuang2100MERR-share_1,联通,SA,2303954,1024,2303749,1,20,20,428910,42,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2300938+261,BDDX_LiZhuangXi3500MERR-share_3,联通,SA,2300938,261,2300929,1,100,100,633984,185,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2300938+258,BDDX_XiZhiLang3500MERR-share_3,联通,SA,2300938,258,2300929,1,100,100,633984,359,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2300938+256,BDDX_XiZhiLang3500MERR-share_1,联通,SA,2300938,256,2300929,1,100,100,633984,357,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2300938+260,BDDX_LiZhuangXi3500MERR-share_2,联通,SA,2300938,260,2300929,1,100,100,633984,184,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2300938+257,BDDX_XiZhiLang3500MERR-share_2,联通,SA,2300938,257,2300929,1,100,100,633984,358,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2300938+259,BDDX_LiZhuangXi3500MERR-share_1,联通,SA,2300938,259,2300929,1,100,100,633984,183,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2304154+257,BDZZ_HongYuanBiLuoWan3500MERR-share_2,联通,SA,2304154,257,2303746,1,100,100,633984,559,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2304154+258,BDZZ_HongYuanBiLuoWan3500MERR-share_3,联通,SA,2304154,258,2303746,1,100,100,633984,560,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2304154+256,BDZZ_HongYuanBiLuoWan3500MERR-share_1,联通,SA,2304154,256,2303746,1,100,100,633984,558,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2344652+1024,CZ_CX_CEZZliuchongjiawucun2100MTTERR-1-share,联通,SA,2344652,1024,2344193,1,20,20,428910,438,427980,n1
2022-08-10 23:24:48,1,1,爱立信,2350423+1025,CZ_QX_MCZnongchanggaoceng2100MLTERR-2-share,联通,SA,2350423,1025,2350081,0,0,20,428910,202,427980,n1
2022-08-10 23:24:48,1,1,爱立信,2350423+1024,CZ_QX_MCZnongchanggaoceng2100MLTERR-1-share,联通,SA,2350423,1024,2350081,0,0,20,428910,201,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350084+257,CZ_QX_CQhuayoubeiTTERR-2-share,联通,SA,2350084,257,2350080,1,100,100,633984,202,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350084+256,CZ_QX_CQhuayoubeiTTERR-1-share,联通,SA,2350084,256,2350080,1,100,100,633984,201,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350084+258,CZ_QX_CQhuayoubeiTTERR-3-share,联通,SA,2350084,258,2350080,1,100,100,633984,203,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2304023+1025,BDZZ_SanHeTun2100MERR-share_2,联通,SA,2304023,1025,2303748,1,20,20,428910,115,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304023+1024,BDZZ_SanHeTun2100MERR-share_1,联通,SA,2304023,1024,2303748,1,20,20,428910,114,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304023+1026,BDZZ_SanHeTun2100MERR-share_3,联通,SA,2304023,1026,2303748,1,20,20,428910,116,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2344621+1024,CZ_CX_DCCXbaitacun2100MTTERR-1-share,联通,SA,2344621,1024,2344194,1,20,20,428910,81,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301559+1154,BDBG_XiangYiLanWan1-SF-2100MERR-share_3,联通,SA,2301559,1154,2301440,1,20,20,428910,877,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301559+1160,BDBG_XiangYiLanWan1-SF-2100MERR-share_9,联通,SA,2301559,1160,2301440,1,20,20,428910,870,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301559+1152,BDBG_XiangYiLanWan1-SF-2100MERR-share_1,联通,SA,2301559,1152,2301440,1,20,20,428910,878,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301559+1162,BDBG_XiangYiLanWan1-SF-2100MERR-share_11,联通,SA,2301559,1162,2301440,1,20,20,428910,884,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301559+1158,BDBG_XiangYiLanWan1-SF-2100MERR-share_7,联通,SA,2301559,1158,2301440,1,20,20,428910,871,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301559+1159,BDBG_XiangYiLanWan1-SF-2100MERR-share_8,联通,SA,2301559,1159,2301440,1,20,20,428910,872,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301559+1161,BDBG_XiangYiLanWan1-SF-2100MERR-share_10,联通,SA,2301559,1161,2301440,1,20,20,428910,883,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301559+1157,BDBG_XiangYiLanWan1-SF-2100MERR-share_6,联通,SA,2301559,1157,2301440,1,20,20,428910,875,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301559+1163,BDBG_XiangYiLanWan1-SF-2100MERR-share_12,联通,SA,2301559,1163,2301440,1,20,20,428910,882,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301559+1155,BDBG_XiangYiLanWan1-SF-2100MERR-share_4,联通,SA,2301559,1155,2301440,1,20,20,428910,873,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301559+1156,BDBG_XiangYiLanWan1-SF-2100MERR-share_5,联通,SA,2301559,1156,2301440,1,20,20,428910,874,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301559+1153,BDBG_XiangYiLanWan1-SF-2100MERR-share_2,联通,SA,2301559,1153,2301440,1,20,20,428910,876,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2346262+256,CZ_BT_CQjiahefandianLTERR-1-share,联通,SA,2346262,256,2346243,1,100,100,633984,594,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2346262+258,CZ_BT_CQjiahefandianLTERR-3-share,联通,SA,2346262,258,2346243,1,100,100,633984,596,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2346262+257,CZ_BT_CQjiahefandianLTERR-2-share,联通,SA,2346262,257,2346243,1,100,100,633984,595,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303865+1026,BDZZ_DaBaoZiCun_DX2100MERR-share_3,联通,SA,2303865,1026,2303749,1,20,20,428910,440,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303865+1024,BDZZ_DaBaoZiCun_DX2100MERR-share_1,联通,SA,2303865,1024,2303749,1,20,20,428910,438,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303865+1025,BDZZ_DaBaoZiCun_DX2100MERR-share_2,联通,SA,2303865,1025,2303749,1,20,20,428910,439,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303786+258,BDZZ_XianJu3500MERR-share_3,联通,SA,2303786,258,2303748,1,100,100,633984,65,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303786+256,BDZZ_XianJu3500MERR-share_1,联通,SA,2303786,256,2303748,1,100,100,633984,63,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303786+260,BDZZ_QuJiaJie3500MERR-share_2,联通,SA,2303786,260,2303744,1,100,100,633984,514,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303786+259,BDZZ_QuJiaJie3500MERR-share_1,联通,SA,2303786,259,2303744,1,100,100,633984,513,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303786+261,BDZZ_QuJiaJie3500MERR-share_3,联通,SA,2303786,261,2303744,1,100,100,633984,515,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303786+257,BDZZ_XianJu3500MERR-share_2,联通,SA,2303786,257,2303748,1,100,100,633984,64,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301805+1026,BDGB_SongYuChi2100MERR-share_3,联通,SA,2301805,1026,2301698,1,20,20,428910,215,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301805+1024,BDGB_SongYuChi2100MERR-share_1,联通,SA,2301805,1024,2301698,1,20,20,428910,213,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301805+1025,BDGB_SongYuChi2100MERR-share_2,联通,SA,2301805,1025,2301698,1,20,20,428910,214,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301730+256,BDGB_LiJiaYing_YD3500MERR-share_1,联通,SA,2301730,256,2301696,1,100,100,633984,594,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301730+260,BDGB_MaJiaYingCunBei3500MERR-share_2,联通,SA,2301730,260,2301696,1,100,100,633984,205,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301730+259,BDGB_MaJiaYingCunBei3500MERR-share_1,联通,SA,2301730,259,2301696,1,100,100,633984,204,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301730+258,BDGB_LiJiaYing_YD3500MERR-share_3,联通,SA,2301730,258,2301696,1,100,100,633984,596,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301730+257,BDGB_LiJiaYing_YD3500MERR-share_2,联通,SA,2301730,257,2301696,1,100,100,633984,595,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2304160+256,BDZZ_YanLuCun13500MERR-share_1,联通,SA,2304160,256,2303748,1,100,100,633984,282,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2304160+258,BDZZ_YanLuCun13500MERR-share_3,联通,SA,2304160,258,2303748,1,100,100,633984,284,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2304160+257,BDZZ_YanLuCun13500MERR-share_2,联通,SA,2304160,257,2303748,1,100,100,633984,283,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301978+261,BDGB_KangLeMianFenChang3500MERR-share_3,联通,SA,2301978,261,2301696,1,100,100,633984,398,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301978+260,BDGB_KangLeMianFenChang3500MERR-share_2,联通,SA,2301978,260,2301696,1,100,100,633984,397,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301978+259,BDGB_KangLeMianFenChang3500MERR-share_1,联通,SA,2301978,259,2301696,1,100,100,633984,396,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301978+258,BDGB_GuoTaiHuaTing3500MERR-share_3,联通,SA,2301978,258,2301696,1,100,100,633984,17,636664,n78
